household_key,COMMODITY_DESC,filter_reason,reference_week
317,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
317,BATH TISSUES,recent_purchase,46
317,BEEF,recent_purchase,46
317,BEERS/ALES,recent_purchase,46
317,BERRIES,recent_purchase,46
317,CANDY - PACKAGED,recent_purchase,46
317,CANNED JUICES,recent_purchase,46
317,CARROTS,recent_purchase,46
317,COLD CEREAL,recent_purchase,46
317,CONDIMENTS/SAUCES,recent_purchase,46
317,COOKIES,recent_purchase,46
317,CRACKERS/MISC BKD FD,recent_purchase,46
317,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
317,FLUID MILK PRODUCTS,recent_purchase,46
317,HISPANIC,recent_purchase,46
317,LUNCHMEAT,recent_purchase,46
317,MILK BY-PRODUCTS,recent_purchase,46
317,MISC. DAIRY,recent_purchase,46
317,PASTA SAUCE,recent_purchase,46
317,POTATOES,recent_purchase,46
317,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
317,SPICES & EXTRACTS,recent_purchase,46
317,TROPICAL FRUIT,recent_purchase,46
317,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
318,BREAKFAST SWEETS,recent_purchase,46
318,CIGARETTES,recent_purchase,46
318,DOG FOODS,recent_purchase,46
318,FLUID MILK PRODUCTS,recent_purchase,46
318,PNT BTR/JELLY/JAMS,recent_purchase,46
318,SOAP - LIQUID & BAR,recent_purchase,46
319,BACON,recent_purchase,46
319,BAG SNACKS,recent_purchase,46
319,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
319,BAKED SWEET GOODS,recent_purchase,46
319,BAKING MIXES,recent_purchase,46
319,BEEF,recent_purchase,46
319,BREAKFAST SAUSAGE/SANDWICHES,recent_purchase,46
319,CANNED JUICES,recent_purchase,46
319,CHEESE,recent_purchase,46
319,COFFEE,recent_purchase,46
319,CONDIMENTS/SAUCES,recent_purchase,46
319,COUPON/MISC ITEMS,recent_purchase,46
319,CRACKERS/MISC BKD FD,recent_purchase,46
319,DRY BN/VEG/POTATO/RICE,recent_purchase,46
319,DRY NOODLES/PASTA,recent_purchase,46
319,EGGS,recent_purchase,46
319,FLUID MILK PRODUCTS,recent_purchase,46
319,FRUIT - SHELF STABLE,recent_purchase,46
319,GREETING CARDS/WRAP/PARTY SPLY,recent_purchase,46
319,HISPANIC,recent_purchase,46
319,HOT DOGS,recent_purchase,46
319,ISOTONIC DRINKS,recent_purchase,46
319,MOLASSES/SYRUP/PANCAKE MIXS,recent_purchase,46
319,PASTA SAUCE,recent_purchase,46
319,PEPPERS-ALL,recent_purchase,46
319,PNT BTR/JELLY/JAMS,recent_purchase,46
319,SOFT DRINKS,recent_purchase,46
319,SOUP,recent_purchase,46
319,SUGARS/SWEETNERS,recent_purchase,46
319,TEAS,recent_purchase,46
319,VEGETABLES - ALL OTHERS,recent_purchase,46
319,VEGETABLES - SHELF STABLE,recent_purchase,46
319,YOGURT,recent_purchase,46
321,APPLES,recent_purchase,46
321,BAG SNACKS,recent_purchase,46
321,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
321,BEEF,recent_purchase,46
321,CANDY - CHECKLANE,recent_purchase,46
321,CHICKEN,recent_purchase,46
321,CITRUS,recent_purchase,46
321,CRACKERS/MISC BKD FD,recent_purchase,46
321,DELI MEATS,recent_purchase,46
321,DRY BN/VEG/POTATO/RICE,recent_purchase,46
321,FLUID MILK PRODUCTS,recent_purchase,46
321,FRZN VEGETABLE/VEG DSH,recent_purchase,46
321,ICE CREAM/MILK/SHERBTS,recent_purchase,46
321,PORK,recent_purchase,46
321,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
321,SUGARS/SWEETNERS,recent_purchase,46
321,TEAS,recent_purchase,46
321,TROPICAL FRUIT,recent_purchase,46
321,VEGETABLES - SHELF STABLE,recent_purchase,46
321,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
321,YOGURT,recent_purchase,46
322,BACON,recent_purchase,46
322,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
322,BREAKFAST SAUSAGE/SANDWICHES,recent_purchase,46
322,CHEESE,recent_purchase,46
322,CITRUS,recent_purchase,46
322,COOKIES/CONES,recent_purchase,46
322,CRACKERS/MISC BKD FD,recent_purchase,46
322,EGGS,recent_purchase,46
322,FLUID MILK PRODUCTS,recent_purchase,46
322,LUNCHMEAT,recent_purchase,46
322,MEAT - SHELF STABLE,recent_purchase,46
322,MILK BY-PRODUCTS,recent_purchase,46
322,SEAFOOD - FROZEN,recent_purchase,46
322,SEAFOOD - SHELF STABLE,recent_purchase,46
322,SOFT DRINKS,recent_purchase,46
322,SOUP,recent_purchase,46
322,TROPICAL FRUIT,recent_purchase,46
322,VEGETABLES - SHELF STABLE,recent_purchase,46
322,VEGETABLES SALAD,recent_purchase,46
324,APPLES,recent_purchase,46
324,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
324,BATH TISSUES,recent_purchase,46
324,BEERS/ALES,recent_purchase,46
324,CARROTS,recent_purchase,46
324,CHEESE,recent_purchase,46
324,CHEESES,recent_purchase,46
324,CITRUS,recent_purchase,46
324,COCOA MIXES,recent_purchase,46
324,COLD CEREAL,recent_purchase,46
324,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
324,COUPON/MISC ITEMS,recent_purchase,46
324,CRACKERS/MISC BKD FD,recent_purchase,46
324,DRY NOODLES/PASTA,recent_purchase,46
324,FLUID MILK PRODUCTS,recent_purchase,46
324,HISPANIC,recent_purchase,46
324,MISC. DAIRY,recent_purchase,46
324,MUSHROOMS,recent_purchase,46
324,ONIONS,recent_purchase,46
324,ORGANICS FRUIT & VEGETABLES,recent_purchase,46
324,PASTA SAUCE,recent_purchase,46
324,POTATOES,recent_purchase,46
324,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
324,SEAFOOD - FROZEN,recent_purchase,46
324,SHAVING CARE PRODUCTS,recent_purchase,46
324,SOUP,recent_purchase,46
324,TOMATOES,recent_purchase,46
324,TROPICAL FRUIT,recent_purchase,46
324,VEGETABLES - ALL OTHERS,recent_purchase,46
324,VEGETABLES SALAD,recent_purchase,46
324,YOGURT,recent_purchase,46
325,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
325,BEEF,recent_purchase,46
325,CHEESE,recent_purchase,46
325,EGGS,recent_purchase,46
325,FRZN MEAT/MEAT DINNERS,recent_purchase,46
325,MOLASSES/SYRUP/PANCAKE MIXS,recent_purchase,46
325,SOFT DRINKS,recent_purchase,46
325,SOUP,recent_purchase,46
328,BAG SNACKS,recent_purchase,46
328,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
328,BAKING MIXES,recent_purchase,46
328,BAKING NEEDS,recent_purchase,46
328,BEANS - CANNED GLASS & MW,recent_purchase,46
328,BEEF,recent_purchase,46
328,BERRIES,recent_purchase,46
328,BREAD,recent_purchase,46
328,CANDY - CHECKLANE,recent_purchase,46
328,CANNED JUICES,recent_purchase,46
328,CARROTS,recent_purchase,46
328,CAT FOOD,recent_purchase,46
328,CHEESE,recent_purchase,46
328,CITRUS,recent_purchase,46
328,COLD CEREAL,recent_purchase,46
328,COOKIES/CONES,recent_purchase,46
328,COUPON/MISC ITEMS,recent_purchase,46
328,DOMESTIC WINE,recent_purchase,46
328,DRY BN/VEG/POTATO/RICE,recent_purchase,46
328,DRY NOODLES/PASTA,recent_purchase,46
328,EGGS,recent_purchase,46
328,FACIAL TISS/DNR NAPKIN,recent_purchase,46
328,FLOUR & MEALS,recent_purchase,46
328,FLUID MILK PRODUCTS,recent_purchase,46
328,GRAPES,recent_purchase,46
328,GREETING CARDS/WRAP/PARTY SPLY,recent_purchase,46
328,HOT DOGS,recent_purchase,46
328,LUNCHMEAT,recent_purchase,46
328,MISC. DAIRY,recent_purchase,46
328,ORGANICS FRUIT & VEGETABLES,recent_purchase,46
328,PORK,recent_purchase,46
328,SEAFOOD - FROZEN,recent_purchase,46
328,STATIONERY & SCHOOL SUPPLIES,recent_purchase,46
328,TROPICAL FRUIT,recent_purchase,46
328,VEGETABLES - ALL OTHERS,recent_purchase,46
329,APPLES,recent_purchase,46
329,BAG SNACKS,recent_purchase,46
329,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
329,BAKED SWEET GOODS,recent_purchase,46
329,BAKING NEEDS,recent_purchase,46
329,BEANS - CANNED GLASS & MW,recent_purchase,46
329,BEERS/ALES,recent_purchase,46
329,BERRIES,recent_purchase,46
329,BREAD,recent_purchase,46
329,BREAKFAST SWEETS,recent_purchase,46
329,CANDY - CHECKLANE,recent_purchase,46
329,CANNED JUICES,recent_purchase,46
329,CARROTS,recent_purchase,46
329,CHEESE,recent_purchase,46
329,CITRUS,recent_purchase,46
329,COOKIES/CONES,recent_purchase,46
329,COUPON/MISC ITEMS,recent_purchase,46
329,DRY BN/VEG/POTATO/RICE,recent_purchase,46
329,FLOUR & MEALS,recent_purchase,46
329,FLUID MILK PRODUCTS,recent_purchase,46
329,GRAPES,recent_purchase,46
329,GREETING CARDS/WRAP/PARTY SPLY,recent_purchase,46
329,MILK BY-PRODUCTS,recent_purchase,46
329,PASTA SAUCE,recent_purchase,46
329,PEPPERS-ALL,recent_purchase,46
329,PNT BTR/JELLY/JAMS,recent_purchase,46
329,ROLLS,recent_purchase,46
329,SALAD BAR,recent_purchase,46
329,SALAD MIX,recent_purchase,46
329,SHORTENING/OIL,recent_purchase,46
329,SOUP,recent_purchase,46
329,SUGARS/SWEETNERS,recent_purchase,46
329,TOMATOES,recent_purchase,46
329,TROPICAL FRUIT,recent_purchase,46
329,VEGETABLES - SHELF STABLE,recent_purchase,46
330,ANALGESICS,recent_purchase,46
330,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
330,CHICKEN,recent_purchase,46
330,COUPON/MISC ITEMS,recent_purchase,46
330,EGGS,recent_purchase,46
330,FLUID MILK PRODUCTS,recent_purchase,46
330,NEWSPAPER,recent_purchase,46
330,SEAFOOD - FROZEN,recent_purchase,46
330,SOFT DRINKS,recent_purchase,46
331,BACON,recent_purchase,46
331,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
331,BEEF,recent_purchase,46
331,BREAKFAST SWEETS,recent_purchase,46
331,CANNED JUICES,recent_purchase,46
331,CHEESE,recent_purchase,46
331,CHICKEN,recent_purchase,46
331,COLD CEREAL,recent_purchase,46
331,CONDIMENTS/SAUCES,recent_purchase,46
331,COOKIES/CONES,recent_purchase,46
331,DRY NOODLES/PASTA,recent_purchase,46
331,EGGS,recent_purchase,46
331,FLUID MILK PRODUCTS,recent_purchase,46
331,FROZEN BREAD/DOUGH,recent_purchase,46
331,FRZN ICE,recent_purchase,46
331,MILK BY-PRODUCTS,recent_purchase,46
331,PNT BTR/JELLY/JAMS,recent_purchase,46
331,REFRGRATD JUICES/DRNKS,recent_purchase,46
331,SOFT DRINKS,recent_purchase,46
331,VALUE ADDED FRUIT,recent_purchase,46
331,VEGETABLES - SHELF STABLE,recent_purchase,46
331,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
332,BAG SNACKS,recent_purchase,46
332,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
332,BAKING NEEDS,recent_purchase,46
332,CAT FOOD,recent_purchase,46
332,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
332,COOKIES/CONES,recent_purchase,46
332,DRY NOODLES/PASTA,recent_purchase,46
332,FROZEN PIE/DESSERTS,recent_purchase,46
332,ICE CREAM/MILK/SHERBTS,recent_purchase,46
332,MAGAZINE,recent_purchase,46
332,PAPER HOUSEWARES,recent_purchase,46
332,PASTA SAUCE,recent_purchase,46
332,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
332,REFRGRATD JUICES/DRNKS,recent_purchase,46
332,SOFT DRINKS,recent_purchase,46
332,YOGURT,recent_purchase,46
333,BACON,recent_purchase,46
333,BAG SNACKS,recent_purchase,46
333,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
333,BATH TISSUES,recent_purchase,46
333,BEEF,recent_purchase,46
333,CHEESE,recent_purchase,46
333,CHICKEN,recent_purchase,46
333,COLD CEREAL,recent_purchase,46
333,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
333,EGGS,recent_purchase,46
333,FLUID MILK PRODUCTS,recent_purchase,46
333,LUNCHMEAT,recent_purchase,46
333,MARGARINES,recent_purchase,46
333,MILK BY-PRODUCTS,recent_purchase,46
333,NEWSPAPER,recent_purchase,46
333,REFRGRATD JUICES/DRNKS,recent_purchase,46
333,SALAD BAR,recent_purchase,46
333,SEAFOOD - SHELF STABLE,recent_purchase,46
333,SOFT DRINKS,recent_purchase,46
333,TOMATOES,recent_purchase,46
333,VEGETABLES - SHELF STABLE,recent_purchase,46
333,VEGETABLES SALAD,recent_purchase,46
334,AIR CARE,recent_purchase,46
334,APPLES,recent_purchase,46
334,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
334,BERRIES,recent_purchase,46
334,CANDY - CHECKLANE,recent_purchase,46
334,CANDY - PACKAGED,recent_purchase,46
334,CARROTS,recent_purchase,46
334,CHEESE,recent_purchase,46
334,CHEESES,recent_purchase,46
334,CITRUS,recent_purchase,46
334,COFFEE,recent_purchase,46
334,COLD CEREAL,recent_purchase,46
334,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
334,COOKIES/CONES,recent_purchase,46
334,COUPON/MISC ITEMS,recent_purchase,46
334,CRACKERS/MISC BKD FD,recent_purchase,46
334,DELI MEATS,recent_purchase,46
334,DEODORANTS,recent_purchase,46
334,FLUID MILK PRODUCTS,recent_purchase,46
334,FROZEN PIZZA,recent_purchase,46
334,FRUIT - SHELF STABLE,recent_purchase,46
334,FRZN MEAT/MEAT DINNERS,recent_purchase,46
334,ICE CREAM/MILK/SHERBTS,recent_purchase,46
334,MILK BY-PRODUCTS,recent_purchase,46
334,PNT BTR/JELLY/JAMS,recent_purchase,46
334,REFRGRATD JUICES/DRNKS,recent_purchase,46
334,SALAD BAR,recent_purchase,46
334,SALAD MIX,recent_purchase,46
334,SALADS/DIPS,recent_purchase,46
334,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
334,SOFT DRINKS,recent_purchase,46
334,TOMATOES,recent_purchase,46
334,TROPICAL FRUIT,recent_purchase,46
334,VALUE ADDED FRUIT,recent_purchase,46
334,VEGETABLES - ALL OTHERS,recent_purchase,46
334,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
334,YOGURT,recent_purchase,46
335,BEEF,recent_purchase,46
335,BEERS/ALES,recent_purchase,46
335,BROOMS AND MOPS,recent_purchase,46
335,CANDY - CHECKLANE,recent_purchase,46
335,CITRUS,recent_purchase,46
335,FACIAL TISS/DNR NAPKIN,recent_purchase,46
335,FEMININE HYGIENE,recent_purchase,46
335,FLUID MILK PRODUCTS,recent_purchase,46
335,HAIR CARE PRODUCTS,recent_purchase,46
335,HERBS,recent_purchase,46
335,ONIONS,recent_purchase,46
335,PEPPERS-ALL,recent_purchase,46
335,REFRGRATD JUICES/DRNKS,recent_purchase,46
335,SOAP - LIQUID & BAR,recent_purchase,46
335,SOFT DRINKS,recent_purchase,46
335,STATIONERY & SCHOOL SUPPLIES,recent_purchase,46
335,TOMATOES,recent_purchase,46
335,TROPICAL FRUIT,recent_purchase,46
335,VEGETABLES - ALL OTHERS,recent_purchase,46
336,APPLES,recent_purchase,46
336,BAG SNACKS,recent_purchase,46
336,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
336,BROCCOLI/CAULIFLOWER,recent_purchase,46
336,CANDY - CHECKLANE,recent_purchase,46
336,CHEESE,recent_purchase,46
336,CITRUS,recent_purchase,46
336,COFFEE,recent_purchase,46
336,COFFEE FILTERS,recent_purchase,46
336,COLD CEREAL,recent_purchase,46
336,EGGS,recent_purchase,46
336,FLUID MILK PRODUCTS,recent_purchase,46
336,FRZN BREAKFAST FOODS,recent_purchase,46
336,GRAPES,recent_purchase,46
336,HERBS,recent_purchase,46
336,MELONS,recent_purchase,46
336,PAPER HOUSEWARES,recent_purchase,46
336,REFRGRATD JUICES/DRNKS,recent_purchase,46
336,REFRIGERATED,recent_purchase,46
336,STONE FRUIT,recent_purchase,46
336,TROPICAL FRUIT,recent_purchase,46
336,VEGETABLES - ALL OTHERS,recent_purchase,46
336,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
336,YOGURT,recent_purchase,46
337,BAG SNACKS,recent_purchase,46
337,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
337,BAKED SWEET GOODS,recent_purchase,46
337,CANDY - CHECKLANE,recent_purchase,46
337,CHEESE,recent_purchase,46
337,CONDIMENTS/SAUCES,recent_purchase,46
337,CRACKERS/MISC BKD FD,recent_purchase,46
337,DINNER SAUSAGE,recent_purchase,46
337,EGGS,recent_purchase,46
337,FLUID MILK PRODUCTS,recent_purchase,46
337,LUNCHMEAT,recent_purchase,46
337,MARGARINES,recent_purchase,46
337,MISC. DAIRY,recent_purchase,46
337,OLIVES,recent_purchase,46
337,PICKLE/RELISH/PKLD VEG,recent_purchase,46
337,POPCORN,recent_purchase,46
337,REFRGRATD JUICES/DRNKS,recent_purchase,46
337,SALAD MIX,recent_purchase,46
337,VEGETABLES - ALL OTHERS,recent_purchase,46
337,VEGETABLES SALAD,recent_purchase,46
338,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
338,BAKED SWEET GOODS,recent_purchase,46
338,BEEF,recent_purchase,46
338,CANNED JUICES,recent_purchase,46
338,CHICKEN,recent_purchase,46
338,CITRUS,recent_purchase,46
338,DRY BN/VEG/POTATO/RICE,recent_purchase,46
338,EGGS,recent_purchase,46
338,FLUID MILK PRODUCTS,recent_purchase,46
338,ISOTONIC DRINKS,recent_purchase,46
338,ONIONS,recent_purchase,46
338,POTATOES,recent_purchase,46
338,REFRGRATD JUICES/DRNKS,recent_purchase,46
338,SEAFOOD - SHELF STABLE,recent_purchase,46
338,SHORTENING/OIL,recent_purchase,46
338,SOFT DRINKS,recent_purchase,46
338,TOMATOES,recent_purchase,46
338,TROPICAL FRUIT,recent_purchase,46
338,VEGETABLES - ALL OTHERS,recent_purchase,46
339,BACON,recent_purchase,46
339,BAG SNACKS,recent_purchase,46
339,BEEF,recent_purchase,46
339,BREAKFAST SWEETS,recent_purchase,46
339,CHEESE,recent_purchase,46
339,FLUID MILK PRODUCTS,recent_purchase,46
339,FRUIT - SHELF STABLE,recent_purchase,46
339,HISPANIC,recent_purchase,46
339,HOT DOGS,recent_purchase,46
339,ICE CREAM/MILK/SHERBTS,recent_purchase,46
339,LUNCHMEAT,recent_purchase,46
339,MEAT - MISC,recent_purchase,46
339,MILK BY-PRODUCTS,recent_purchase,46
339,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
339,SOFT DRINKS,recent_purchase,46
339,SOUP,recent_purchase,46
339,SUGARS/SWEETNERS,recent_purchase,46
339,TROPICAL FRUIT,recent_purchase,46
340,BAG SNACKS,recent_purchase,46
340,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
340,BAKING MIXES,recent_purchase,46
340,BEANS - CANNED GLASS & MW,recent_purchase,46
340,BEEF,recent_purchase,46
340,CANNED JUICES,recent_purchase,46
340,CHEESE,recent_purchase,46
340,COCOA MIXES,recent_purchase,46
340,COLD CEREAL,recent_purchase,46
340,CONDIMENTS/SAUCES,recent_purchase,46
340,DINNER MXS:DRY,recent_purchase,46
340,DRY BN/VEG/POTATO/RICE,recent_purchase,46
340,EGGS,recent_purchase,46
340,FLUID MILK PRODUCTS,recent_purchase,46
340,FROZEN MEAT,recent_purchase,46
340,FROZEN PIZZA,recent_purchase,46
340,FRUIT - SHELF STABLE,recent_purchase,46
340,MEAT - MISC,recent_purchase,46
340,MEAT - SHELF STABLE,recent_purchase,46
340,PASTA SAUCE,recent_purchase,46
340,REFRGRATD JUICES/DRNKS,recent_purchase,46
340,VEGETABLES - SHELF STABLE,recent_purchase,46
342,BAG SNACKS,recent_purchase,46
342,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
342,BEEF,recent_purchase,46
342,CANNED JUICES,recent_purchase,46
342,CHEESE,recent_purchase,46
342,CONDIMENTS/SAUCES,recent_purchase,46
342,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
342,CRACKERS/MISC BKD FD,recent_purchase,46
342,DINNER MXS:DRY,recent_purchase,46
342,DRY BN/VEG/POTATO/RICE,recent_purchase,46
342,FLUID MILK PRODUCTS,recent_purchase,46
342,FROZEN MEAT,recent_purchase,46
342,FROZEN PIZZA,recent_purchase,46
342,FRZN MEAT/MEAT DINNERS,recent_purchase,46
342,FRZN POTATOES,recent_purchase,46
342,FRZN VEGETABLE/VEG DSH,recent_purchase,46
342,HISPANIC,recent_purchase,46
342,HOT DOGS,recent_purchase,46
342,LUNCHMEAT,recent_purchase,46
342,MISC. DAIRY,recent_purchase,46
342,PASTA SAUCE,recent_purchase,46
342,PICKLE/RELISH/PKLD VEG,recent_purchase,46
342,PNT BTR/JELLY/JAMS,recent_purchase,46
342,REFRGRATD JUICES/DRNKS,recent_purchase,46
342,SALAD MIX,recent_purchase,46
342,SEAFOOD - FROZEN,recent_purchase,46
342,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
342,YOGURT,recent_purchase,46
343,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
343,CANDY - PACKAGED,recent_purchase,46
343,CHEESES,recent_purchase,46
343,CONDIMENTS/SAUCES,recent_purchase,46
343,FLUID MILK PRODUCTS,recent_purchase,46
343,HOT CEREAL,recent_purchase,46
343,SOFT DRINKS,recent_purchase,46
343,VEGETABLES - ALL OTHERS,recent_purchase,46
345,BAG SNACKS,recent_purchase,46
345,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
345,BAKING MIXES,recent_purchase,46
345,BAKING NEEDS,recent_purchase,46
345,BEANS - CANNED GLASS & MW,recent_purchase,46
345,CANDY - CHECKLANE,recent_purchase,46
345,CHEESE,recent_purchase,46
345,COOKIES/CONES,recent_purchase,46
345,DRY BN/VEG/POTATO/RICE,recent_purchase,46
345,DRY NOODLES/PASTA,recent_purchase,46
345,DRY SAUCES/GRAVY,recent_purchase,46
345,FROZEN MEAT,recent_purchase,46
345,FROZEN PIE/DESSERTS,recent_purchase,46
345,FRZN VEGETABLE/VEG DSH,recent_purchase,46
345,HEAT/SERVE,recent_purchase,46
345,ICE CREAM/MILK/SHERBTS,recent_purchase,46
345,PWDR/CRYSTL DRNK MX,recent_purchase,46
345,SPICES & EXTRACTS,recent_purchase,46
345,TROPICAL FRUIT,recent_purchase,46
345,VEGETABLES - SHELF STABLE,recent_purchase,46
345,YOGURT,recent_purchase,46
346,ANTACIDS,recent_purchase,46
346,APPLES,recent_purchase,46
346,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
346,BAKING NEEDS,recent_purchase,46
346,BEANS - CANNED GLASS & MW,recent_purchase,46
346,BEEF,recent_purchase,46
346,BERRIES,recent_purchase,46
346,CARROTS,recent_purchase,46
346,CHEESES,recent_purchase,46
346,CHICKEN,recent_purchase,46
346,COLD CEREAL,recent_purchase,46
346,CRACKERS/MISC BKD FD,recent_purchase,46
346,DELI MEATS,recent_purchase,46
346,DINNER SAUSAGE,recent_purchase,46
346,EGGS,recent_purchase,46
346,FACIAL TISS/DNR NAPKIN,recent_purchase,46
346,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
346,FLUID MILK PRODUCTS,recent_purchase,46
346,FROZEN MEAT,recent_purchase,46
346,FRUIT - SHELF STABLE,recent_purchase,46
346,MARGARINES,recent_purchase,46
346,ONIONS,recent_purchase,46
346,PAPER HOUSEWARES,recent_purchase,46
346,PNT BTR/JELLY/JAMS,recent_purchase,46
346,POTATOES,recent_purchase,46
346,PREPARED FOOD,recent_purchase,46
346,SEAFOOD - FROZEN,recent_purchase,46
346,SHORTENING/OIL,recent_purchase,46
346,SMOKED MEATS,recent_purchase,46
346,SOUP,recent_purchase,46
346,SUGARS/SWEETNERS,recent_purchase,46
346,TROPICAL FRUIT,recent_purchase,46
346,VEGETABLES - ALL OTHERS,recent_purchase,46
346,VEGETABLES - SHELF STABLE,recent_purchase,46
347,CRACKERS/MISC BKD FD,recent_purchase,46
347,FRZN JCE CONC/DRNKS,recent_purchase,46
347,PICKLE/RELISH/PKLD VEG,recent_purchase,46
347,SALADS/DIPS,recent_purchase,46
347,SEAFOOD-FRESH,recent_purchase,46
347,SOUP,recent_purchase,46
348,BAG SNACKS,recent_purchase,46
348,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
348,BEERS/ALES,recent_purchase,46
348,BREAD,recent_purchase,46
348,CARROTS,recent_purchase,46
348,CHEESE,recent_purchase,46
348,CHICKEN/POULTRY,recent_purchase,46
348,COLD CEREAL,recent_purchase,46
348,CRACKERS/MISC BKD FD,recent_purchase,46
348,DINNER SAUSAGE,recent_purchase,46
348,EGGS,recent_purchase,46
348,FLUID MILK PRODUCTS,recent_purchase,46
348,FRZN NOVELTIES/WTR ICE,recent_purchase,46
348,ICE CREAM/MILK/SHERBTS,recent_purchase,46
348,LUNCHMEAT,recent_purchase,46
348,MEAT - SHELF STABLE,recent_purchase,46
348,MILK BY-PRODUCTS,recent_purchase,46
348,PROCESSED,recent_purchase,46
348,REFRGRATD JUICES/DRNKS,recent_purchase,46
348,SALAD MIX,recent_purchase,46
348,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
348,SOFT DRINKS,recent_purchase,46
348,SPICES & EXTRACTS,recent_purchase,46
348,TOMATOES,recent_purchase,46
349,DELI MEATS,recent_purchase,46
349,FIRST AID PRODUCTS,recent_purchase,46
349,FLUID MILK PRODUCTS,recent_purchase,46
349,HISPANIC,recent_purchase,46
349,SOFT DRINKS,recent_purchase,46
350,BAG SNACKS,recent_purchase,46
350,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
350,BAKED SWEET GOODS,recent_purchase,46
350,CHEESE,recent_purchase,46
350,COOKIES/CONES,recent_purchase,46
350,CRACKERS/MISC BKD FD,recent_purchase,46
350,FLUID MILK PRODUCTS,recent_purchase,46
350,GREETING CARDS/WRAP/PARTY SPLY,recent_purchase,46
350,MAGAZINE,recent_purchase,46
